LAMMPS data file for H2O_256

       768 atoms

         2 atom types

    0.0000   19.7070 xlo xhi
    0.0000   19.7070 ylo yhi
    0.0000   19.7070 zlo zhi

Masses

         1    1.0080  #    H
         2   15.9990  #    O

Atoms  #   atomic

      1    2     12.609999657     19.600000381     11.899999619  # O
      2    1     13.569999695     19.719999313     11.630000114  # H
      3    1     12.260000229     18.750000000     11.500000000  # H
      4    2      4.010000229     17.770000458     12.630000114  # O
      5    1      4.090000153     18.440000534     11.899999619  # H
      6    1      4.119999886     16.850000381     12.250000000  # H
      7    2      6.909999847     18.170000076      0.439999998  # O
      8    1      6.019999981     18.639999390      0.409999996  # H
      9    1      7.630000114     18.799999237      0.150000006  # H
     10    2     10.880000114     16.280000687      0.850000024  # O
     11    1     11.739999771     15.770000458      0.959999979  # H
     12    1     11.079999924     17.229999542      0.629999995  # H
     13    2      8.270000458     15.010000229     13.579999924  # O
     14    1      7.900000095     14.800000191     12.680000305  # H
     15    1      9.140000343     15.479999542     13.489999771  # H
     16    2     18.809999466      0.949999988      4.809999943  # O
     17    1     19.620000839      1.190000057      5.349999905  # H
     18    1     19.059999466      0.889999986      3.839999914  # H
     19    2     16.200000763      2.150000095      5.079999924  # O
     20    1     17.170000076      1.929999948      5.119999886  # H
     21    1     15.670000076      1.309999943      5.000000000  # H
     22    2     11.529999733      7.539999962     17.879999161  # O
     23    1     12.279999733      6.880000114     17.909999847  # H
     24    1     11.369999886      7.829999924     16.940000534  # H
     25    2      8.130000114      7.389999866     19.569999695  # O
     26    1      7.400000095      8.050000191     19.760000229  # H
     27    1      9.020000458      7.840000153     19.680000305  # H
     28    2     12.630000114      7.469999790      2.450000048  # O
     29    1     13.399999619      8.060000420      2.190000057  # H
     30    1     12.970000267      6.550000191      2.650000095  # H
     31    2      2.099999905     17.829999924      7.179999828  # O
     32    1      2.259999990     16.860000610      7.369999886  # H
     33    1      2.519999981     18.069999695      6.309999943  # H
     34    2     14.640000343     17.149999619     12.510000229  # O
     35    1     15.270000458     16.389999390     12.640000343  # H
     36    1     13.699999809     16.829999924     12.670000076  # H
     37    2     12.079999924     12.229999542     16.920000076  # O
     38    1     12.550000191     11.590000153     17.520000458  # H
     39    1     12.550000191     12.270000458     16.040000916  # H
     40    2     16.510000229      7.400000095      5.809999943  # O
     41    1     16.219999313      6.449999809      5.690000057  # H
     42    1     16.659999847      7.579999924      6.780000210  # H
